	Locustag	Gene	Description	 	1276_26C	1968_26C	1970_26C	983_26C	  	1276_37C	1968_37C	1970_37C	983_37C
2462	DN756_13600	deoR	DNA-binding transcriptional repressor DeoR		30.694770520387536	35.242221365021635	30.883965862068536	33.73052635555947		46.5193602137536	31.46935864594087	38.35284693248639	36.9919012032478
2463	DN756_13605		HAAAP family serine/threonine permease		984.3123243263634	936.7159280621383	838.305141870496	1045.8204114100406		285.967099935015	386.2535162823893	217.9611996947237	356.00025805602604
2464	DN756_13610		serine-type D-Ala-D-Ala carboxypeptidase		336.4992134611107	309.41572553591334	275.43757901813404	359.97802078080264		292.915145614938	239.15794521704868	271.1660810576877	281.2850107700494
2465	DN756_13615		ABC transporter permease		3.58841672058931	3.761333847981864	3.5573890087067466	4.4250600875548365		6.817615907411853	4.286601673805257	6.8833419956237165	5.079967426599147
2466	DN756_13620		methionine ABC transporter ATP-binding protein		8.468633481839843	10.065587599517151	8.466847505919597	9.713389040596732		19.018628366153635	12.450420725184934	19.246573387850468	11.9398669533985
2467	DN756_13625		ABC transporter substrate-binding protein		8.15212242423031	6.77012859102465	6.106368461541524	8.216585281736366		10.31241674493345	5.98716854197552	9.55229316628881	7.432646948518006
2468	DN756_13630		isopenicillin N synthase family oxygenase		4.650299320380213	4.923918951562	4.98946442241146	4.53527433394208		15.458616053614266	4.709451536991607	14.681913615104037	5.895234324790764
2469	DN756_13635		HAD-IB family hydrolase		65.7568065651151	69.90712205857012	68.1325198497709	61.47119134631046		70.56868975267552	50.96474664555634	85.30712965217317	52.40243228898786
2470	DN756_13640		glutathione S-transferase		70.63180670520586	83.301801221953	75.60307386707696	79.17765384371917		62.61446501961746	51.975827026318704	71.2981388344795	51.04463835798047
2471	DN756_13645		ligand-gated channel protein		6.248681444925043	11.260250921783966	12.1507324398408	4.885804737413476		4.992879258042613	12.672691516036268	12.647556708696431	3.848551789877717
2472	DN756_13650		ABC transporter ATP-binding protein		5.971143197633347	3.2730145292633765	6.0241941706439865	4.84100119036378		4.4549163464470665	3.81209800043371	4.840445234792527	3.8873934713232536
2473	DN756_13655		iron ABC transporter permease		12.303883244793568	8.521413893832127	11.339604054628124	10.69303598359655		7.747152892438656	6.256065205348533	6.96384345449881	7.035528470562146
2474	DN756_13660		iron ABC transporter substrate-binding protein		18.678977138825367	9.214324677322168	15.0236530490091	12.732146007418775		10.390895008474784	5.93999258322843	7.794866015394246	8.20557510829549
2475	DN756_13665		amino acid permease		63.87115109844937	67.69013148572594	71.58802677172328	57.87894817449817		60.859780496181735	83.55404248029022	71.17729335562133	79.49612597279926
2476	DN756_13670		LysR family transcriptional regulator		65.59314146535537	68.64874954923691	57.25301969049486	70.6068832919154		66.28139756057934	88.57405000184531	73.00256929943313	81.77775326979616
2477	DN756_13675		YeiH family putative sulfate export transporter		22.466247436022737	19.685853583289838	18.942496769266736	20.6128027518555		26.335365119902832	23.84102316731207	30.07510664760473	26.8484182477048
2478	DN756_13680		endonuclease		137.87166252745632	139.90626347380868	145.40584176406466	141.09955264216666		116.66804329596468	112.63421580210768	124.69015077484734	112.99377382796534
2479	DN756_13685		fimbrial biogenesis outer membrane usher protein		23.9078299628256	25.93898035582613	23.869994413711467	26.633562466421267		30.57881856290903	28.481330899269736	30.13968205337747	31.161800306702663
2480	DN756_13695		pH 6 antigen		0.2682406682336717	0.3631475725546177	0.2578963071170746	0.162791375932418		2.3806221346852467	2.852987380358853	2.7886001847095403	3.1550163744713267
2481	DN756_13700		protein PsaF		0.8816999860901537	1.1788281820016078	0.782087979610754	0.4080574494586357		0.9691494553211464	1.146455944338603	1.3233964755237266	1.010369204421725
2482	DN756_13705		transcriptional regulator		3.301298723074213	2.9771954818709268	2.4588996042522666	2.96903855283325		3.82282583708934	3.558742522288333	4.299047904436829	2.653025136665967
2483	DN756_13710		PTS fructose transporter subunit IIBC		28.61891655940013	24.548971020189867	23.19518661147777	33.007948147012534		31.3225030923228	28.735818327689863	24.875072641494267	40.44438686929977
2484	DN756_13715		1-phosphofructokinase		9.38960614625332	9.4149077798897	8.171305071901534	12.454208812871954		13.358116374338534	13.3273358961951	8.176008177695197	19.9373734332118
2485	DN756_13720		bifunctional PTS fructose transporter subunit IIA/HPr protein		15.332569717630998	12.892412531412932	10.927502283151531	20.006124451942032		21.9436892027409	22.8825816320231	13.931355612533734	37.63537235381034
2486	DN756_13725		NUDIX domain-containing protein		3.973593516616607	3.941436230217803	3.247164693400113	5.203342010282166		5.694244308227259	3.82019416693066	6.3929411351754695	3.8106631246620832
2487	DN756_13730		ABC transporter permease		3.945817187276724	3.2660021646684	3.662967596127656	3.5042046657692567		7.615523467633444	5.665602027584677	6.49640579226794	5.189565291957973
2488	DN756_13735		sugar ABC transporter ATP-binding protein		24.5617218108774	25.45643410165633	25.064513604913568	28.1116525038065		34.22302170433057	32.765739500801565	37.2509282364267	29.980057412653604
2489	DN756_13740		sugar ABC transporter substrate-binding protein		25.74141350125233	22.353842506440667	22.98025421402907	29.4140630075016		29.447153972823937	24.544365089572366	31.17767335778657	27.011833360793464
2490	DN756_13745	rpiA	ribose 5-phosphate isomerase A		5.108786172161317	7.292463092644684	5.125764497058017	7.618358888982897		7.40331742092003	6.505872424431549	7.199165683595429	5.31996582546422
2491	DN756_13750	xylB	xylulokinase		12.8649745014288	12.254120775825214	13.611901842170866	12.520786146985833		16.926415226967098	16.9689383186564	20.73731349692933	11.949389717643015
2492	DN756_13755		aldehyde dehydrogenase family protein		18.861712955316733	21.932189184394133	19.943578020632767	18.822302247267967		26.000398194015933	24.6743775182212	27.3607244348696	23.247420429493967
2493	DN756_13760		fumarylacetoacetate hydrolase		4.208325264623906	4.968986568470453	4.84495131085264	4.157264047773727		10.809563628501545	6.718211059488433	9.58176125470649	6.947972803456867
2494	DN756_13765		C-terminal binding protein		7.45176136062145	4.851051554082417	5.77930964363545	5.435171210703377		10.459555177181604	9.638447871075774	12.315066427844634	7.39459595450253
2495	DN756_13770		SDR family oxidoreductase		1.7918929368118166	1.8712804060795531	1.7061170402508166	1.3422824785176335		3.67101288394849	2.360695785950217	3.8297550995934864	1.7842828706923315
2496	DN756_13775		YkgJ family cysteine cluster protein		10.974924055110725	11.6002710885165	10.794696810076266	10.609351846203143		19.6666811173444	12.17229594504022	17.4187076701674	12.321851357813763
2497	DN756_13780		tryptophan permease		44.47140191888519	38.5807857155798	49.24940353610842	35.6532248940756		33.24112051099443	55.25334461428184	43.76974679600304	54.960804555555264
2498	DN756_13785	yeiP	elongation factor P-like protein YeiP		53.3943534937857	56.58315165368881	61.185627618303535	43.60449416486811		39.04408715883813	36.51825323613323	37.80369692673126	44.304772414051705
2499	DN756_13790	uxuA	mannonate dehydratase		133.39613128618268	124.60135683188734	103.20786369872788	166.989470669874		148.809300180824	129.39398700562631	124.22168327695832	149.38635515998865
2500	DN756_13795		mannitol dehydrogenase family protein		72.12835739428516	74.03587968516547	62.6615152880026	76.3077084816474		51.22142566112976	71.5277053150926	38.656699113013566	72.50032917381911
2501	DN756_13800		GntR family transcriptional regulator		35.6162665172613	38.43626982256424	32.258696880904104	37.87054340204193		32.637753349332634	34.3009476002942	35.008035814793466	37.35561162501676
2502	DN756_13805		type 1 fimbrial protein		5.5703718893307625	3.402622973890284	2.10723806168979	6.557399408281739		1.8888949905387968	0.9439249732639744	1.70350504600752	1.9771658811058863
2503	DN756_13810		GTP-binding protein		66.16151027337834	65.42431730399564	66.20875628196957	60.96133203323777		69.4198339514753	50.710216452809	58.93691018706497	43.76921079125964
2504	DN756_13815		phosphatase PAP2 family protein		60.17709717706173	56.91407405631437	62.414918190594165	57.80682657039733		49.90484672153013	60.07946818976416	64.1764222494956	57.03225080365926
2505	DN756_13820		bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase		469.1341388985684	383.3651965040883	402.003168854409	457.9379415805336		469.3594864095728	723.8791810399033	536.2840767771644	676.2011298511097
2506	DN756_13825		cyclic di-GMP phosphodiesterase		8.336819477062557	7.120495646960826	7.583667438912594	8.489169412313691		10.92344025590512	9.406847129632276	10.698526149223634	9.3471049978233
2507	DN756_13830		ABC transporter substrate-binding protein		142.67312686369067	152.35858953425966	174.639448898896	122.39184019010766		238.088887876567	171.63602798563898	303.19882754155	134.82181748933033
2508	DN756_13835	yejB	microcin C ABC transporter permease YejB		71.41033696121809	86.01193608808511	94.8941694195524	71.60615375824453		117.73280091404064	174.25557698210764	150.74811767230668	96.45863085057104
2509	DN756_13840		ABC transporter permease subunit		58.0912113048846	67.21444842480116	65.8398078862578	57.96058719666544		90.0195420902648	90.7741263852426	117.65575552313132	70.1305101910648
2510	DN756_13845	yejF	microcin C ABC transporter ATP-binding protein YejF		136.96075716791267	161.86931835957668	166.883216936166	148.30589793544002		216.06422962095695	234.7975674643397	298.3967802060324	171.03331320187831
2511	DN756_13850		hypothetical protein		61.19460118439449	57.11611442952913	50.37189830998697	58.23607896441587		146.11191900225802	73.21528269784388	90.12317219088176	74.98599333294557
2512	DN756_13855		Bcr/CflA family drug resistance efflux transporter		108.177247789171	114.640561500714	115.47360352133768	108.85637004854068		166.3489703897353	173.86440539011468	158.98187154456136	186.06531680682167
2513	DN756_13860	rsuA	16S rRNA pseudouridine(516) synthase RsuA		86.6633542547378	82.79818913489987	77.3545215036813	88.0608617092458		122.25294808793969	119.21059348389332	131.89533573297467	139.100615005063
2514	DN756_13865		DEAD/DEAH box helicase		98.80867310454376	92.80795280609392	87.4468918910303	103.83366688562069		111.68445115106788	114.06244584719468	110.913581560764	108.50547525382034
2515	DN756_13870		50S ribosomal protein L25		220.34692305044965	171.86010089719366	176.98794458725865	209.18964702238364		142.64718037054868	155.85222804769566	139.967171858191	177.38759073862963
2516	DN756_13875		nucleoid-associated protein		141.9135289043003	147.44867639783934	150.013901949144	137.359303858553		135.59556616868068	133.15860580246132	142.5023843797657	149.843923907689
2517	DN756_13880		DUF1414 domain-containing protein		55.87645917518247	51.151647388547936	55.10592598618047	42.14670150059283		77.20156826696207	68.44292041593707	116.4540193596664	116.66960135054644
2518	DN756_13885		DUF3413 domain-containing protein		177.15674656111733	283.62089219987365	185.44737922350964	165.61976468647333		311.91180252097934	349.85740176654537	344.4160534135693	372.709783136345
2519	DN756_13895		hypothetical protein		5.959996072152431	4.70596528609072	6.911537380700381	7.488418803931817		14.661611315877067	11.407805322702067	10.625636973465932	11.9751925236106
2520	DN756_13900		hypothetical protein		0.4885783588805806	0.6419786845716393	0.5870603798098967	1.089439697644724		0.9724614685280972	0.556295413735058	1.0614210913391495	1.0755350877367718
2521	DN756_13905		hypothetical protein		6.40976738404638	6.275633182126437	5.893159614936463	5.382287135154587		7.834656463786934	7.520943588592313	7.77512618533481	7.61081797858651
2522	DN756_13910		citrate synthase		0.7814289472821695	0.610940709378336	0.7567960717839437	1.2380657627261895		0.520944618877732	0.5553502011785066	0.8132116745483707	0.4898633611616597
2523	DN756_13915		hypothetical protein		3.13757483198501	2.155721409772553	2.1677900872353466	2.1317131983154933		0.9257731959481038	1.6517486956547298	1.21009285842316	1.121311643375777
2524	DN756_13920		colicin immunity protein		29.010999460488097	36.31056654259433	35.9061719546927	26.722952699447436		14.8533281067131	27.345000886254567	22.09039225425273	17.1815897890238
2525	DN756_13925		hypothetical protein		24.61201173647707	24.34223222554533	20.8356301381415	24.012751177446464		20.0834038781456	13.180053620093268	15.293087454709337	12.202730728210405
2526	DN756_13930		6-phospho-beta-glucosidase		37.798490836354	46.54993691139583	42.986101727911525	35.87190418147093		31.09268665024196	40.21182455970813	41.9129333537603	34.10561006282527
2527	DN756_13935		MurR/RpiR family transcriptional regulator		6.098939561826289	9.88942673659906	8.164423034805973	5.602235820122924		5.27571809023477	4.00612128621977	5.545145960889034	4.323718438609446
2528	DN756_13940		phage tail protein		6.82201685304582	13.246171129793566	9.23196854460714	8.546539107538976		1.5444616948184302	2.7658736375415933	2.1040227140073733	1.713448392770467
2529	DN756_13945		phage tail protein		12.05706318135304	18.713172686801038	15.086840215996368	12.900041369918831		3.610319784386336	4.723103069385746	4.37739180638216	2.80495599965623
2530	DN756_13950		DUF2313 domain-containing protein		12.208856259332569	22.25340460809603	18.265324918738298	15.193580659423034		5.495145987563826	6.509118036333599	5.751593039145884	5.091547157860383
2531	DN756_13955		baseplate J/gp47 family protein		28.327705607955902	51.34015597966116	37.26095557330067	33.29158815655577		16.4282086462184	19.15965891705717	15.817638370574135	16.133394945479868
2532	DN756_13960		hypothetical protein		7.7393086129000865	13.993457659957068	8.940980485470265	8.370173493664069		3.913036417372363	4.4890703989738165	3.057149579055403	4.2849760598703
2533	DN756_13965		baseplate assembly protein		10.032888270414242	18.616559579685063	14.161374442047633	11.442688094138632		3.7988785196750094	6.414147755994027	4.090623090861024	6.062251503143294
2534	DN756_13970		phage tail protein		21.2360818684303	40.04284508832843	24.782639192843234	22.5865020763402		8.829710651373263	12.374958445737802	10.46121897489035	10.8142312890111
2535	DN756_13975		hypothetical protein		21.292928483656333	40.14809025555733	27.0779692342148	24.753299158682		6.963854434212284	11.25131209456857	6.660890382025681	7.08779105771855
2536	DN756_13980		coat protein		23.2388356831294	43.80816541635684	29.18615182783383	28.28551526974533		10.015275996806093	13.492630874407434	11.942936993617534	11.014438776550469
2537	DN756_13985		phage tail assembly protein		10.90459223044135	20.272466898950437	12.002194840055733	12.510193373320831		3.5038405054693897	5.630622125181486	4.062899443405967	2.89302353553104
2538	DN756_13990		phage tail protein		10.659895623581455	18.85466344327017	12.559763782909036	12.276772765744548		3.133049972352943	4.634927432290209	3.4228551340998	2.5033135694922497
2539	DN756_13995		phage tail protein		89.88042271950452	152.450035535893	103.66689552113112	99.9465753996659		35.83615938651503	42.49703463593996	37.66427709059637	26.148368132061304
2540	DN756_14000		DUF2635 domain-containing protein		8.236131670968426	13.366503151863334	9.792358650249428	8.24843623837109		2.02549529593052	3.5526526903466	2.566074770011613	1.982765708836547
2541	DN756_14005		ATP-binding protein		26.720061789479733	44.55161315376893	29.782846080116663	31.700239617558136		8.549734973552896	9.79062732749774	8.421990917595236	7.20347961087975
2542	DN756_14010		hypothetical protein		6.853738561270223	10.573464123163054	6.109337940402213	7.36084584368889		1.64506654140537	1.7905706844728364	2.4665371203048463	1.2935180378288196
2543	DN756_14015		hydroxypyruvate isomerase		85.64538766771325	92.79946055264134	73.03036054424418	101.197713218109		57.51388284323176	81.23132854368397	55.48325939571077	81.1426380291142
2544	DN756_14020		DeoR/GlpR transcriptional regulator		77.75688076556013	80.39447970822303	67.02822537847386	95.91533362083176		61.26184024819884	90.65984859523884	60.606971345662494	82.80662376619051
2545	DN756_14025		aldolase		79.64074498568594	77.50987839821177	66.25228633101334	100.82478976575815		47.26439788300513	74.37382481979823	44.97366594419526	69.4727339206315
2546	DN756_14030		four-carbon acid sugar kinase family protein		183.30364927723363	180.059167670522	167.40352450073067	239.00262919293868		83.43020596537453	156.03692088618934	72.69341843221589	153.28143583937333
2547	DN756_14035		antitermination protein Q		1.32649122751591	2.739856873342493	2.12396685079727	1.477865868253773		0.9039357925259364	1.60151309044417	1.6478338190189332	1.227888043922588
2548	DN756_14040		LexA family transcriptional regulator		38.80159203387223	40.273922585795766	37.06065279331224	38.28269227341737		30.86481107509373	26.239188309568	32.26102873666486	24.02888206067313
2549	DN756_14045		DinI family protein		5.0107632587757935	6.30399916120131	4.93416217141688	4.82407172377071		4.490606077710093	4.104695033716983	5.821777983223707	4.240043690622394
2550	DN756_14050		omptin family outer membrane beta-barrel protein PcoA		3.64260316102297	5.77928165342232	3.90915626476118	2.7703003234654004		9.677924954182709	5.1240893242389	9.379310303796316	6.054489664906833
2551	DN756_14060		methyl-accepting chemotaxis protein		12.990603262906768	12.6174836265631	10.17267902783058	13.111907884678468		17.52642219018517	11.123421137637434	12.994184491220269	11.59069278237015
2552	DN756_14065		MBL fold metallo-hydrolase		78.27881005089706	77.97513984641198	68.3956610341347	86.01329082849577		106.77802805207725	82.28101240034273	96.92089639133005	98.25511985672188
2553	DN756_14070		MFS transporter		8.863291317096463	9.402189193632248	8.904458695346406	9.819062631880067		5.09950385603041	5.543097635852207	2.883684480634837	6.242704855121803
2554	DN756_14075	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH		208.74052510281496	209.9258028205544	196.36221477769536	197.8002473427857		235.262867364282	167.33731515938769	215.368459478044	227.2642503991353
2555	DN756_14090		nuclear transport factor 2 family protein		33.0332619454801	20.3629194014643	19.4968264593076	30.96232946338393		61.16893567312467	63.24782492550005	63.12087566166751	70.18460630958377
2556	DN756_14095		TetR/AcrR family transcriptional regulator		9.85315830912633	8.669055429853037	8.880147705529216	8.529487339686897		26.637491950537704	20.530671975970964	23.90832741125227	26.604326923504136
2557	DN756_14100	ompC	porin OmpC		3071.0158641450766	2879.46444649968	2479.207585065327	3644.494145209063		1027.0248313619916	1523.39382613846	2016.5796151238133	741.9819643582414
2558	DN756_14105		MFS transporter		87.08500424025907	86.72919197097794	91.34525687185032	86.29171722807864		118.522462826819	110.26615054667532	132.70662652468965	99.1319047340254
2559	DN756_14110	rcsD	phosphotransferase RcsD		123.62921284430831	119.76076546662732	346.52081512358467	115.62020221991234		149.80979050912765	163.6823040099193	161.76879135071133	153.97973085711365
2560	DN756_14115	rcsB	transcriptional regulator RcsB		193.8927651416493	193.85437240465637	173.07311528769966	185.75728654642063		133.69603238367634	169.36957355346968	149.483512374216	158.81145674886633
2561	DN756_14120	rcsC	two-component system sensor histidine kinase RcsC		87.99954164031128	92.22773846373912	92.28955814224835	79.8460007246181		130.673759187104	135.37636586894234	120.72115228098968	133.4662122831153
2562	DN756_14125	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A		2217.1025261801897	2430.810960196097	2442.452193631707	2175.817571247544		2340.848480735127	2614.045557958343	2200.27481776367	2513.08357460865
2563	DN756_14130		bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase		131.40643617829332	144.25188270471233	141.20291398265303	127.655851342053		92.60411828592926	96.5088307632761	110.47832773326871	99.40936591856082
2564	DN756_14135		ribonucleoside-diphosphate reductase subunit alpha		1314.9283981777132	1623.6424161963198	1371.7641406398168	1423.2099284092535		551.714222106476	1179.6845742946534	749.0580534377733	1216.436054564393
2565	DN756_14140		ribonucleotide-diphosphate reductase subunit beta		799.782542352345	965.4919103452636	869.4007969774143	778.0242788535166		279.97778535852564	467.6593255059077	256.5735536768687	441.9003650017893
2566	DN756_14145		2Fe-2S ferredoxin-like protein		84.09899744014639	89.37541442896743	82.45200278652425	77.8496704609303		29.799603252184905	46.7159138860987	31.80630096929617	46.52908736078323
2567	DN756_14150		ecotin		157.60539769102368	164.5415577297467	155.73786886475867	143.05494228484534		66.7270391361195	79.43433755097743	53.37917354428013	71.06186864615454
2568	DN756_14155	cinA	nicotinamide mononucleotide deamidase-related protein YfaY		56.92620980485231	61.0893848492028	61.00822452046023	61.03599317648716		79.27535679606326	73.98172453393626	92.75654224556165	80.4062080698893
2569	DN756_14165	tyrP	tyrosine transporter TyrP		21.489726830845665	19.9729968062544	20.0276510366374	21.5404196389479		27.061715644470933	22.75383871398593	28.668573601486965	23.199008225625565
2570	DN756_14170		porin		23.313301556217265	25.458684158095732	25.075620576775496	21.277732060618263		19.207951784926237	24.52094865752313	22.904285087314403	21.952827109598065
2571	DN756_14175		catalase		3047.7311076291467	3072.27961723114	2935.599059356044	3311.4387806499035		5245.968583870513	4524.137252058914	4063.298722303413	4101.532948932628
2572	DN756_14180	dinG	ATP-dependent DNA helicase DinG		241.57280194603064	257.76950605858167	252.338245160306	236.60003244686868		370.1354968144203	428.133337105907	435.285399151145	368.6951403306073
2573	DN756_14185		porin		0.7730808191841197	1.1270851192958715	1.4634860841007666	0.6778496828490858		0.784805555723775	0.628216471930635	0.6048237615225064	0.3353483944700423
2574	DN756_14190	yedA	drug/metabolite exporter YedA		10.602663899726236	10.816611679920388	10.784506192756702	10.810689572492988		14.7361574725392	10.31276201501477	11.643669196876049	10.3692220030888
2575	DN756_14195		hypothetical protein		16.919258562650736	15.236453588437234	17.949516624821598	15.308981221787969		22.795533531183537	11.721265543666698	21.65761787539757	17.315349845746333
2576	DN756_14200		arginine decarboxylase		23.942879125636967	26.16969413981313	19.412526271931	25.414139878702237		25.3966079767642	26.5038490673164	24.27926628918453	26.9233972306841
2577	DN756_14205		arginine:agmatine antiporter		1.0984056362283992	1.9071377072642333	1.3985121219977998	1.5530157690770767		1.0248709450376488	1.209335623480681	0.7493768085533601	0.8938422056521317
2578	DN756_14210		ABC transporter permease		9.805040212711296	9.458109451941857	10.9245170599028	9.327652451840011		12.069683769185334	11.493315667385737	13.581495099574065	10.17109249126395
2579	DN756_14215		ABC transporter ATP-binding protein		24.44329479599584	24.886935274510734	24.416953330026534	23.619063669507867		25.71938009619253	26.7116390226591	30.92030361072217	24.3008044891384
2580	DN756_14220		ABC transporter permease		55.24151525184067	53.86048668479984	49.321275279694966	56.6015998681483		62.496698019760174	63.48083065587047	70.50781064852966	61.3359974470302
2581	DN756_14225		ABC transporter substrate-binding protein		82.23498644955627	78.29899852713396	73.87102310235309	79.63403517516035		79.86422354518923	70.40934060618304	89.9410984944953	71.71534190427411
2582	DN756_14230		3-mercaptopyruvate sulfurtransferase		116.84762852145802	119.81843494170364	116.77368542221268	113.936449467959		111.85289120369676	560.5637819193561	123.15681150564266	111.20520321287466
2583	DN756_14235		aspartate aminotransferase family protein		24.297498291781565	24.618671242405867	22.40002850479063	27.268302324710262		28.202568026090265	31.220793021043534	30.015124987895533	30.305667215118238
2584	DN756_14240		2OG-Fe(II) oxygenase		18.3994729372766	18.290600761875567	16.495389875297665	19.22093967164867		17.1649713310061	16.232790769672764	16.7153523124832	16.3400521879237
2585	DN756_14245	urtE	urea ABC transporter ATP-binding subunit UrtE		2.172917987580503	2.544501034922624	2.7734875091484703	4.00662955867874		4.387591311141403	3.340367718825757	4.192052783730211	3.10535889971409
2586	DN756_14250	urtD	urea ABC transporter ATP-binding protein UrtD		8.492759582384483	8.824371858959148	7.404599137193493	9.626346393916377		9.607433224740925	8.751499482730344	9.560828339573485	8.79872411366384
2587	DN756_14255	urtC	urea ABC transporter permease subunit UrtC		4.124499478057094	3.8869388429299168	3.37366061861453	3.958415747551047		4.44843763910401	5.263562460823273	4.242375305042117	4.65484785555698
2588	DN756_14260	urtB	urea ABC transporter permease subunit UrtB		1.9125416278216132	2.675104014312263	2.0461828743211	2.1988176201426497		3.0640725204790336	2.0993600507500063	2.48988374385713	2.7070066324348
2589	DN756_14265	urtA	urea ABC transporter substrate-binding protein		1.21197370639217	2.053351459738223	1.8890821558167168	1.22138820670932		1.8729320194466328	2.3660722242196237	2.23811164404118	1.7272589014136634
2590	DN756_14270		DUF1456 family protein		52.76264303195296	49.4306552039798	58.12437079449823	39.33626058644064		66.9664083339213	73.61771911008422	81.9627520528205	81.17684055908087
2591	DN756_14275	phnE	phosphonate ABC transporter, permease protein PhnE		0.6858558077769903	1.0383825815510783	0.8638964443131556	0.5914331585801333		0.466576998258182	0.9051556382645516	0.7530132926784253	0.3724769080858479
2592	DN756_14280	phnE	phosphonate ABC transporter, permease protein PhnE		0.5998130629981779	0.8923727981552174	0.7150780901326167	0.5091630916554097		0.8854104023107161	0.7081177871810493	0.7218007632980851	0.349158903113238
2593	DN756_14285	phnD	phosphonate ABC transporter substrate-binding protein		0.934319051266307	1.56541476854808	0.9603284433362864	0.5229541906711547		1.2629781902415178	0.5394519329749047	0.8925200483498831	0.6948742482189108
2594	DN756_14295		GlsB/YeaQ/YmgE family stress response membrane protein		6.04247382875971	5.777420621091223	4.873917625098613	6.59462177310085		3.6433017774554655	4.117044270578603	5.285793797366743	3.73378571711619
2595	DN756_14300		suppressor of fused domain protein		81.76920857601706	85.8473995182048	83.68698159836177	87.07841063865489		73.29026692733017	63.239968387977775	76.9001588461272	64.03658489558462
2596	DN756_14305		HNH nuclease family protein		21.206227894915365	28.565803869235697	26.502807278180068	18.407211883464		30.517367230674267	27.996954999171034	32.531927400607934	23.40313486332907
2597	DN756_14310	cyaB	class IV adenylate cyclase		4.661030170021476	6.965841746344936	5.65606395167721	4.638061468224286		8.653192877404587	5.453093047270023	10.112583766415318	6.6164423020116
2598	DN756_14315		D-lactate dehydrogenase		37.4991905303278	34.0275154837326	28.1024074155801	44.26495739241673		38.35803845356904	25.5841425375468	32.62027819311553	29.60699034178963
2599	DN756_14320		D-alanyl-D-alanine endopeptidase		152.69932051581534	144.119787307048	148.73047342682534	137.24997420920866		178.9021680222007	172.630617187417	238.3222677141893	162.34215101218933
2600	DN756_14325		hypothetical protein		1.60051384213311	1.5413638473218338	1.1071692171095002	0.968750056505486		1.6806102243384071	1.270146722161482	0.6718497762644361	1.545122917435653
2601	DN756_14330	dusC	tRNA dihydrouridine(16) synthase DusC		7.521720564139007	8.461327012970987	7.919358702949573	6.549102018709391		11.027816800900354	10.194152066111814	14.178870752374566	11.6910944603233
2602	DN756_14335		DUF4097 domain-containing protein		6.507942590392751	7.100606435760916	5.484573086723479	7.783273234667557		2.370984642535687	1.3804263688444631	1.8630493649167803	0.8321141395619479
2603	DN756_14345		DEAD/DEAH box helicase		8.31549237390078	9.186015716083086	9.592018164985433	5.2827606697087095		20.751970342461668	26.648858860498667	24.16901089977007	23.4631038353279
2604	DN756_14350		IS110 family transposase		4.942867737616413	5.517055849252387	4.7250992709180695	4.556267928469307		6.290345809591517	5.0654012418350405	6.090024963252287	4.831758346821537
2605	DN756_14375		IS630 family transposase		0.714814403745193	0.5770724777191206	0.6710798127910039	0.6122221224382893		1.0586097122611289	0.8241309551094083	0.7117450811292376	1.0535406476615634
2606	DN756_14380		IS110 family transposase		0.4208979565494606	0.487528753033883	0.8113350482522136	0.2878443354891417		0.8840565332137674	2.251360579544173	1.2536615479629707	2.34401621198055
2607	DN756_14385	rhlE	ATP-dependent RNA helicase RhlE		172.30099282836832	168.07983747694132	242.880266903133	121.21438286726868		527.4743407864223	732.8154145069703	573.6816875307184	649.8695023794053
2608	DN756_14390		transcriptional regulator		98.31870207812268	89.89350564009935	96.27204350559708	96.5519400634128		39.2339523072462	20.6105811013118	32.722852179451735	21.9474010922326
2609	DN756_14395	hlyD	secretion protein HlyD		151.50780921080232	137.45918650978967	126.98758139542566	163.0153129713553		62.17770259103317	33.28936322156937	59.5249125435899	34.069119470165894
2610	DN756_14400		ABC transporter ATP-binding protein		228.566561007607	200.2370169404113	191.19449482016933	221.980036579672		122.0036574357	73.69539703250213	127.619098292979	79.62724464050972
2611	DN756_14405		ABC transporter permease		125.57833866816368	112.32009241935032	117.114735619042	122.24411452965036		203.16735655933977	32.153901327303394	371.91573907984434	33.693109228498535
2612	DN756_14410		ABC transporter permease		133.774364617683	122.77216461490036	108.44849215978768	135.87231223335866		77.04216311502974	40.27813658847047	67.01293790845406	44.2827607516284
2613	DN756_14415		EthD family reductase		1.52851593121217	1.73822979775234	1.7068755508328033	1.20554140377293		2.95789251829253	3.131577342831237	2.388082516709687	3.7454342152535856
2614	DN756_14425		LysR family transcriptional regulator		49.17249366422146	52.12860106262514	49.475433244170496	53.48324633687447		65.3601405523094	57.893933343222265	66.37708396794083	59.39622937106827
2615	DN756_14430		alkene reductase		13.151760972281464	17.23400151795507	17.9925449645973	14.203525587502831		15.8390440788803	16.00254675957743	19.5329039779112	13.536788347399366
2616	DN756_14435		response regulator		12.3189445819485	13.589990777126834	12.259927086713	11.310786864981202		13.279800707045531	12.474058076909534	15.6275066792735	11.2190695878078
2617	DN756_14440		PAS domain S-box protein		17.3857079424542	16.6328070996511	17.402473955902	18.035069071112165		13.309921004261131	16.554116110529733	18.07660444750953	14.346829752877502
